ATTRIBUTE,SYSTEM_NAME,SUBSYSTEM_NAME,CLASS_NAME,SUBCLASS_NAME,SPLIT_CLASS_NAME,SPLIT_SUBCLASS_NAME,WATER_REGIME_NAME,WATER_REGIME_SUBGROUP,FIRST_MODIFIER_NAME,FIRST_MODIFIER_GROUP,FIRST_MODIFIER_SUBGROUP,SECOND_MODIFIER_NAME,SECOND_MODIFIER_GROUP,SECOND_MODIFIER_SUBGROUP
PSS4/6Ch,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Scrub-Shrub,Deciduous,Seasonally Flooded,Nontidal,Diked/Impounded,Special Modifier,,,,
PSS4/EM1A,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Emergent,Persistent,Temporary Flooded,Nontidal,,,,,,
PSS4/EM1Ad,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Emergent,Persistent,Temporary Flooded,Nontidal,Partially Drained/Ditched,Special Modifier,,,,
PSS4/EM1Ah,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Emergent,Persistent,Temporary Flooded,Nontidal,Diked/Impounded,Special Modifier,,,,
PSS4/EM1B,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Emergent,Persistent,Seasonally Saturated,Nontidal,,,,,,
PSS4/EM1Ba,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Emergent,Persistent,Seasonally Saturated,Nontidal,Acid,Water Chemistry,pH Modifiers for all Fresh Water,,,
PSS4/EM1Bb,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Emergent,Persistent,Seasonally Saturated,Nontidal,Beaver,Special Modifier,,,,
PSS4/EM1Bd,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Emergent,Persistent,Seasonally Saturated,Nontidal,Partially Drained/Ditched,Special Modifier,,,,
PSS4/EM1Bf,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Emergent,Persistent,Seasonally Saturated,Nontidal,Farmed,Special Modifier,,,,
PSS4/EM1Bg,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Emergent,Persistent,Seasonally Saturated,Nontidal,Organic,Soil,,,,
PSS4/EM1Bh,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Emergent,Persistent,Seasonally Saturated,Nontidal,Diked/Impounded,Special Modifier,,,,
PSS4/EM1Bm,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Emergent,Persistent,Seasonally Saturated,Nontidal,Managed,Special Modifier,,,,
PSS4/EM1C,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Emergent,Persistent,Seasonally Flooded,Nontidal,,,,,,
PSS4/EM1Cb,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Emergent,Persistent,Seasonally Flooded,Nontidal,Beaver,Special Modifier,,,,
PSS4/EM1Cd,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Emergent,Persistent,Seasonally Flooded,Nontidal,Partially Drained/Ditched,Special Modifier,,,,
PSS4/EM1Ch,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Emergent,Persistent,Seasonally Flooded,Nontidal,Diked/Impounded,Special Modifier,,,,
PSS4/EM1Cm,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Emergent,Persistent,Seasonally Flooded,Nontidal,Managed,Special Modifier,,,,
PSS4/EM1Cx,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Emergent,Persistent,Seasonally Flooded,Nontidal,Excavated,Special Modifier,,,,
PSS4/EM1D,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Emergent,Persistent,Continuously  Saturated,Nontidal,,,,,,
PSS4/EM1Db,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Emergent,Persistent,Continuously  Saturated,Nontidal,Beaver,Special Modifier,,,,
PSS4/EM1Dd,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Emergent,Persistent,Continuously  Saturated,Nontidal,Partially Drained/Ditched,Special Modifier,,,,
PSS4/EM1Dg,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Emergent,Persistent,Continuously  Saturated,Nontidal,Organic,Soil,,,,
PSS4/EM1E,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Emergent,Persistent,Seasonally Flooded/Saturated,Nontidal,,,,,,
PSS4/EM1Eb,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Emergent,Persistent,Seasonally Flooded/Saturated,Nontidal,Beaver,Special Modifier,,,,
PSS4/EM1Ed,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Emergent,Persistent,Seasonally Flooded/Saturated,Nontidal,Partially Drained/Ditched,Special Modifier,,,,
PSS4/EM1Edg,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Emergent,Persistent,Seasonally Flooded/Saturated,Nontidal,Partially Drained/Ditched,Special Modifier,,Organic,Soil,
PSS4/EM1Eg,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Emergent,Persistent,Seasonally Flooded/Saturated,Nontidal,Organic,Soil,,,,
PSS4/EM1Eh,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Emergent,Persistent,Seasonally Flooded/Saturated,Nontidal,Diked/Impounded,Special Modifier,,,,
PSS4/EM1Ehg,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Emergent,Persistent,Seasonally Flooded/Saturated,Nontidal,Diked/Impounded,Special Modifier,,Organic,Soil,
PSS4/EM1Ex,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Emergent,Persistent,Seasonally Flooded/Saturated,Nontidal,Excavated,Special Modifier,,,,
PSS4/EM1R,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Emergent,Persistent,Seasonally Flooded-Tidal,Freshwater Tidal,,,,,,
PSS4/EM1Rd,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Emergent,Persistent,Seasonally Flooded-Tidal,Freshwater Tidal,Partially Drained/Ditched,Special Modifier,,,,
PSS4/EM1S,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Emergent,Persistent,Temporary Flooded-Tidal,Freshwater Tidal,,,,,,
PSS4/EM1Sd,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Emergent,Persistent,Temporary Flooded-Tidal,Freshwater Tidal,Partially Drained/Ditched,Special Modifier,,,,
PSS4/EM5A,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Emergent,Phragmites australis,Temporary Flooded,Nontidal,,,,,,
PSS4/EM5B,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Emergent,Phragmites australis,Seasonally Saturated,Nontidal,,,,,,
PSS4/EM5Ba,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Emergent,Phragmites australis,Seasonally Saturated,Nontidal,Acid,Water Chemistry,pH Modifiers for all Fresh Water,,,
PSS4/EM5C,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Emergent,Phragmites australis,Seasonally Flooded,Nontidal,,,,,,
PSS4/EM5Ch,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Emergent,Phragmites australis,Seasonally Flooded,Nontidal,Diked/Impounded,Special Modifier,,,,
PSS4/EM5E,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Emergent,Phragmites australis,Seasonally Flooded/Saturated,Nontidal,,,,,,
PSS4/EM5Eb,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Emergent,Phragmites australis,Seasonally Flooded/Saturated,Nontidal,Beaver,Special Modifier,,,,
PSS4/EM5R,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Emergent,Phragmites australis,Seasonally Flooded-Tidal,Freshwater Tidal,,,,,,
PSS4/EM5S,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Emergent,Phragmites australis,Temporary Flooded-Tidal,Freshwater Tidal,,,,,,
PSS4/FO1A,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Forested,Broad-Leaved Deciduous,Temporary Flooded,Nontidal,,,,,,
PSS4/FO1Ad,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Forested,Broad-Leaved Deciduous,Temporary Flooded,Nontidal,Partially Drained/Ditched,Special Modifier,,,,
PSS4/FO1B,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Forested,Broad-Leaved Deciduous,Seasonally Saturated,Nontidal,,,,,,
PSS4/FO1Bb,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Forested,Broad-Leaved Deciduous,Seasonally Saturated,Nontidal,Beaver,Special Modifier,,,,
PSS4/FO1Bd,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Forested,Broad-Leaved Deciduous,Seasonally Saturated,Nontidal,Partially Drained/Ditched,Special Modifier,,,,
PSS4/FO1C,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Forested,Broad-Leaved Deciduous,Seasonally Flooded,Nontidal,,,,,,
PSS4/FO1Cd,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Forested,Broad-Leaved Deciduous,Seasonally Flooded,Nontidal,Partially Drained/Ditched,Special Modifier,,,,
PSS4/FO1Ch,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Forested,Broad-Leaved Deciduous,Seasonally Flooded,Nontidal,Diked/Impounded,Special Modifier,,,,
PSS4/FO1D,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Forested,Broad-Leaved Deciduous,Continuously  Saturated,Nontidal,,,,,,
PSS4/FO1Dd,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Forested,Broad-Leaved Deciduous,Continuously  Saturated,Nontidal,Partially Drained/Ditched,Special Modifier,,,,
PSS4/FO1Dh,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Forested,Broad-Leaved Deciduous,Continuously  Saturated,Nontidal,Diked/Impounded,Special Modifier,,,,
PSS4/FO1E,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Forested,Broad-Leaved Deciduous,Seasonally Flooded/Saturated,Nontidal,,,,,,
PSS4/FO1Ed,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Forested,Broad-Leaved Deciduous,Seasonally Flooded/Saturated,Nontidal,Partially Drained/Ditched,Special Modifier,,,,
PSS4/FO1R,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Forested,Broad-Leaved Deciduous,Seasonally Flooded-Tidal,Freshwater Tidal,,,,,,
PSS4/FO2B,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Forested,Needle-Leaved Deciduous,Seasonally Saturated,Nontidal,,,,,,
PSS4/FO2C,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Forested,Needle-Leaved Deciduous,Seasonally Flooded,Nontidal,,,,,,
PSS4/FO2E,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Forested,Needle-Leaved Deciduous,Seasonally Flooded/Saturated,Nontidal,,,,,,
PSS4/FO3B,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Forested,Broad-Leaved Evergreen,Seasonally Saturated,Nontidal,,,,,,
PSS4/FO3Bd,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Forested,Broad-Leaved Evergreen,Seasonally Saturated,Nontidal,Partially Drained/Ditched,Special Modifier,,,,
PSS4/FO3C,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Forested,Broad-Leaved Evergreen,Seasonally Flooded,Nontidal,,,,,,
PSS4/FO3Cd,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Forested,Broad-Leaved Evergreen,Seasonally Flooded,Nontidal,Partially Drained/Ditched,Special Modifier,,,,
PSS4/FO4A,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Forested,Needle-Leaved Evergreen,Temporary Flooded,Nontidal,,,,,,
PSS4/FO4Ad,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Forested,Needle-Leaved Evergreen,Temporary Flooded,Nontidal,Partially Drained/Ditched,Special Modifier,,,,
PSS4/FO4B,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Forested,Needle-Leaved Evergreen,Seasonally Saturated,Nontidal,,,,,,
PSS4/FO4Ba,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Forested,Needle-Leaved Evergreen,Seasonally Saturated,Nontidal,Acid,Water Chemistry,pH Modifiers for all Fresh Water,,,
PSS4/FO4Bb,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Forested,Needle-Leaved Evergreen,Seasonally Saturated,Nontidal,Beaver,Special Modifier,,,,
PSS4/FO4Bd,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Forested,Needle-Leaved Evergreen,Seasonally Saturated,Nontidal,Partially Drained/Ditched,Special Modifier,,,,
PSS4/FO4Bg,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Forested,Needle-Leaved Evergreen,Seasonally Saturated,Nontidal,Organic,Soil,,,,
PSS4/FO4C,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Forested,Needle-Leaved Evergreen,Seasonally Flooded,Nontidal,,,,,,
PSS4/FO4Cd,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Forested,Needle-Leaved Evergreen,Seasonally Flooded,Nontidal,Partially Drained/Ditched,Special Modifier,,,,
PSS4/FO4Ch,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Forested,Needle-Leaved Evergreen,Seasonally Flooded,Nontidal,Diked/Impounded,Special Modifier,,,,
PSS4/FO4D,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Forested,Needle-Leaved Evergreen,Continuously  Saturated,Nontidal,,,,,,
PSS4/FO4Dg,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Forested,Needle-Leaved Evergreen,Continuously  Saturated,Nontidal,Organic,Soil,,,,
PSS4/FO4E,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Forested,Needle-Leaved Evergreen,Seasonally Flooded/Saturated,Nontidal,,,,,,
PSS4/FO4Eb,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Forested,Needle-Leaved Evergreen,Seasonally Flooded/Saturated,Nontidal,Beaver,Special Modifier,,,,
PSS4/FO4Ed,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Forested,Needle-Leaved Evergreen,Seasonally Flooded/Saturated,Nontidal,Partially Drained/Ditched,Special Modifier,,,,
PSS4/FO4Eg,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Forested,Needle-Leaved Evergreen,Seasonally Flooded/Saturated,Nontidal,Organic,Soil,,,,
PSS4/FO4Eh,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Forested,Needle-Leaved Evergreen,Seasonally Flooded/Saturated,Nontidal,Diked/Impounded,Special Modifier,,,,
PSS4/FO4Ehg,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Forested,Needle-Leaved Evergreen,Seasonally Flooded/Saturated,Nontidal,Diked/Impounded,Special Modifier,,Organic,Soil,
PSS4/FO4R,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Forested,Needle-Leaved Evergreen,Seasonally Flooded-Tidal,Freshwater Tidal,,,,,,
PSS4/FO4Rd,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Forested,Needle-Leaved Evergreen,Seasonally Flooded-Tidal,Freshwater Tidal,Partially Drained/Ditched,Special Modifier,,,,
PSS4/FO4Rg,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Forested,Needle-Leaved Evergreen,Seasonally Flooded-Tidal,Freshwater Tidal,Organic,Soil,,,,
PSS4/ML1B,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Moss-Lichen,Moss,Seasonally Saturated,Nontidal,,,,,,
PSS4/ML1C,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Moss-Lichen,Moss,Seasonally Flooded,Nontidal,,,,,,
PSS4/ML2B,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Moss-Lichen,Lichen,Seasonally Saturated,Nontidal,,,,,,
PSS4/US2C,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Unconsolidated Shore,Sand,Seasonally Flooded,Nontidal,,,,,,
PSS4/USA,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Unconsolidated Shore,,Temporary Flooded,Nontidal,,,,,,
PSS4/USAi,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Unconsolidated Shore,,Temporary Flooded,Nontidal,Alkaline,Water Chemistry,pH Modifiers for all Fresh Water,,,
PSS4/USCi,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,Unconsolidated Shore,,Seasonally Flooded,Nontidal,Alkaline,Water Chemistry,pH Modifiers for all Fresh Water,,,
PSS4A,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Temporary Flooded,Nontidal,,,,,,
PSS4Ab,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Temporary Flooded,Nontidal,Beaver,Special Modifier,,,,
PSS4Ad,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Temporary Flooded,Nontidal,Partially Drained/Ditched,Special Modifier,,,,
PSS4Adn,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Temporary Flooded,Nontidal,Partially Drained/Ditched,Special Modifier,,Mineral,Soil,
PSS4Af,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Temporary Flooded,Nontidal,Farmed,Special Modifier,,,,
PSS4Ah,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Temporary Flooded,Nontidal,Diked/Impounded,Special Modifier,,,,
PSS4Ai,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Temporary Flooded,Nontidal,Alkaline,Water Chemistry,pH Modifiers for all Fresh Water,,,
PSS4An,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Temporary Flooded,Nontidal,Mineral,Soil,,,,
PSS4Ax,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Temporary Flooded,Nontidal,Excavated,Special Modifier,,,,
PSS4B,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Seasonally Saturated,Nontidal,,,,,,
PSS4Ba,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Seasonally Saturated,Nontidal,Acid,Water Chemistry,pH Modifiers for all Fresh Water,,,
PSS4Bb,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Seasonally Saturated,Nontidal,Beaver,Special Modifier,,,,
PSS4Bd,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Seasonally Saturated,Nontidal,Partially Drained/Ditched,Special Modifier,,,,
PSS4Bg,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Seasonally Saturated,Nontidal,Organic,Soil,,,,
PSS4Bh,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Seasonally Saturated,Nontidal,Diked/Impounded,Special Modifier,,,,
PSS4Bha,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Seasonally Saturated,Nontidal,Diked/Impounded,Special Modifier,,Acid,Water Chemistry,pH Modifiers for all Fresh Water
PSS4Bx,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Seasonally Saturated,Nontidal,Excavated,Special Modifier,,,,
PSS4C,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Seasonally Flooded,Nontidal,,,,,,
PSS4Cb,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Seasonally Flooded,Nontidal,Beaver,Special Modifier,,,,
PSS4Cd,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Seasonally Flooded,Nontidal,Partially Drained/Ditched,Special Modifier,,,,
PSS4Cg,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Seasonally Flooded,Nontidal,Organic,Soil,,,,
PSS4Ch,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Seasonally Flooded,Nontidal,Diked/Impounded,Special Modifier,,,,
PSS4Ci,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Seasonally Flooded,Nontidal,Alkaline,Water Chemistry,pH Modifiers for all Fresh Water,,,
PSS4Cm,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Seasonally Flooded,Nontidal,Managed,Special Modifier,,,,
PSS4Cx,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Seasonally Flooded,Nontidal,Excavated,Special Modifier,,,,
PSS4D,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Continuously  Saturated,Nontidal,,,,,,
PSS4Db,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Continuously  Saturated,Nontidal,Beaver,Special Modifier,,,,
PSS4Dd,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Continuously  Saturated,Nontidal,Partially Drained/Ditched,Special Modifier,,,,
PSS4Dg,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Continuously  Saturated,Nontidal,Organic,Soil,,,,
PSS4Dh,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Continuously  Saturated,Nontidal,Diked/Impounded,Special Modifier,,,,
PSS4E,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Seasonally Flooded/Saturated,Nontidal,,,,,,
PSS4Ea,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Seasonally Flooded/Saturated,Nontidal,Acid,Water Chemistry,pH Modifiers for all Fresh Water,,,
PSS4Eb,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Seasonally Flooded/Saturated,Nontidal,Beaver,Special Modifier,,,,
PSS4Ebg,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Seasonally Flooded/Saturated,Nontidal,Beaver,Special Modifier,,Organic,Soil,
PSS4Ed,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Seasonally Flooded/Saturated,Nontidal,Partially Drained/Ditched,Special Modifier,,,,
PSS4Edg,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Seasonally Flooded/Saturated,Nontidal,Partially Drained/Ditched,Special Modifier,,Organic,Soil,
PSS4Eg,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Seasonally Flooded/Saturated,Nontidal,Organic,Soil,,,,
PSS4Eh,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Seasonally Flooded/Saturated,Nontidal,Diked/Impounded,Special Modifier,,,,
PSS4Ehg,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Seasonally Flooded/Saturated,Nontidal,Diked/Impounded,Special Modifier,,Organic,Soil,
PSS4Ex,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Seasonally Flooded/Saturated,Nontidal,Excavated,Special Modifier,,,,
PSS4Exg,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Seasonally Flooded/Saturated,Nontidal,Excavated,Special Modifier,,Organic,Soil,
PSS4K,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Artificially Flooded,Nontidal,,,,,,
PSS4R,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Seasonally Flooded-Tidal,Freshwater Tidal,,,,,,
PSS4Rd,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Seasonally Flooded-Tidal,Freshwater Tidal,Partially Drained/Ditched,Special Modifier,,,,
PSS4Rg,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Seasonally Flooded-Tidal,Freshwater Tidal,Organic,Soil,,,,
PSS4Rh,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Seasonally Flooded-Tidal,Freshwater Tidal,Diked/Impounded,Special Modifier,,,,
PSS4Rhg,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Seasonally Flooded-Tidal,Freshwater Tidal,Diked/Impounded,Special Modifier,,Organic,Soil,
PSS4Rs,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Seasonally Flooded-Tidal,Freshwater Tidal,Spoil,Special Modifier,,,,
PSS4S,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Temporary Flooded-Tidal,Freshwater Tidal,,,,,,
PSS4Sd,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Temporary Flooded-Tidal,Freshwater Tidal,Partially Drained/Ditched,Special Modifier,,,,
PSS4Sh,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Temporary Flooded-Tidal,Freshwater Tidal,Diked/Impounded,Special Modifier,,,,
PSS4Ss,Palustrine,,Scrub-Shrub,Needle-Leaved Evergreen,,,Temporary Flooded-Tidal,Freshwater Tidal,Spoil,Special Modifier,,,,
PSS5/1F,Palustrine,,Scrub-Shrub,Dead,Scrub-Shrub,Broad-Leaved Deciduous,Semipermanently Flooded,Nontidal,,,,,,
PSS5/1Fb,Palustrine,,Scrub-Shrub,Dead,Scrub-Shrub,Broad-Leaved Deciduous,Semipermanently Flooded,Nontidal,Beaver,Special Modifier,,,,
PSS5/AB3Hb,Palustrine,,Scrub-Shrub,Dead,Aquatic Bed,Rooted Vascular,Permanently Flooded,Nontidal,Beaver,Special Modifier,,,,
PSS5/AB3Hh,Palustrine,,Scrub-Shrub,Dead,Aquatic Bed,Rooted Vascular,Permanently Flooded,Nontidal,Diked/Impounded,Special Modifier,,,,
PSS5/AB4Hb,Palustrine,,Scrub-Shrub,Dead,Aquatic Bed,Floating Vascular,Permanently Flooded,Nontidal,Beaver,Special Modifier,,,,
PSS5/ABG,Palustrine,,Scrub-Shrub,Dead,Aquatic Bed,,Intermittently Exposed,Nontidal,,,,,,
PSS5/EM1F,Palustrine,,Scrub-Shrub,Dead,Emergent,Persistent,Semipermanently Flooded,Nontidal,,,,,,
PSS5/EM1Fb,Palustrine,,Scrub-Shrub,Dead,Emergent,Persistent,Semipermanently Flooded,Nontidal,Beaver,Special Modifier,,,,
PSS5/EM1Fd,Palustrine,,Scrub-Shrub,Dead,Emergent,Persistent,Semipermanently Flooded,Nontidal,Partially Drained/Ditched,Special Modifier,,,,
PSS5/EM1Fg,Palustrine,,Scrub-Shrub,Dead,Emergent,Persistent,Semipermanently Flooded,Nontidal,Organic,Soil,,,,
PSS5/EM1Fh,Palustrine,,Scrub-Shrub,Dead,Emergent,Persistent,Semipermanently Flooded,Nontidal,Diked/Impounded,Special Modifier,,,,
PSS5/EM1T,Palustrine,,Scrub-Shrub,Dead,Emergent,Persistent,Semipermanently Flooded-Tidal,Freshwater Tidal,,,,,,
PSS5/EM2F,Palustrine,,Scrub-Shrub,Dead,Emergent,Non persistent,Semipermanently Flooded,Nontidal,,,,,,
PSS5/EM5F,Palustrine,,Scrub-Shrub,Dead,Emergent,Phragmites australis,Semipermanently Flooded,Nontidal,,,,,,
PSS5/EM5Fb,Palustrine,,Scrub-Shrub,Dead,Emergent,Phragmites australis,Semipermanently Flooded,Nontidal,Beaver,Special Modifier,,,,
PSS5/EM5Fh,Palustrine,,Scrub-Shrub,Dead,Emergent,Phragmites australis,Semipermanently Flooded,Nontidal,Diked/Impounded,Special Modifier,,,,
PSS5/FO1F,Palustrine,,Scrub-Shrub,Dead,Forested,Broad-Leaved Deciduous,Semipermanently Flooded,Nontidal,,,,,,
PSS5/FO1Fb,Palustrine,,Scrub-Shrub,Dead,Forested,Broad-Leaved Deciduous,Semipermanently Flooded,Nontidal,Beaver,Special Modifier,,,,
PSS5/FO5F,Palustrine,,Scrub-Shrub,Dead,Forested,Dead,Semipermanently Flooded,Nontidal,,,,,,
PSS5/FO5Fb,Palustrine,,Scrub-Shrub,Dead,Forested,Dead,Semipermanently Flooded,Nontidal,Beaver,Special Modifier,,,,
